State;Year;Mo;Day;Victim;County;Latitude;Longitude;Race;Sex;Mob;Offense;Note;2nd Name;3rd Name;;Comments;;;;;;;;;;;;;;;;;;;Source
AL;1897;2;1;James Jackson;Bibb ;32,9986;-87,1265;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
AL;1899;6;6;Wm. Hill;Bibb ;32,9986;-87,1265;Blk;Male;;Accomplice in murder;;;;;;;;;;;;;;;;;;;;;;;;
AL;1904;6;23;Joe Scott;Bibb ;32,9986;-87,1265;Blk;Male;Blk;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AL;1910;10;11;Grant Richardson;Bibb ;32,9986;-87,1265;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
AL;1917;1;4;Unnamed Negro;Bibb ;32,9986;-87,1265;Blk;Male;;Attempted assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
AL;1919;6;18;James McMillian;Bibb ;32,9986;-87,1265;Blk;Male;;Unknown;;Jim Craig;;;;;;;;;;;;;;;;;;;;;;
AL;1923;7;13;Johh Poven;Bibb ;32,9986;-87,1265;Wht;Male;;Unknown;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
GA;1886;8;12;James Moore;Bibb ;32,8065;-83,6974;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
GA;1897;9;12;Charles Gibson;Bibb ;32,8065;-83,6974;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
GA;1912;2;4;Charles Powell;Bibb ;32,8065;-83,6974;Blk;Male;;Assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
GA;1919;11;3;Paul Jones;Bibb ;32,8065;-83,6974;Blk;Male;;Assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
LA;1886;12;28;John Elia, Jr.;Bienville ;32,3473;-93,0561;Wht;Male;;Murder;;John Elva;John Eloa;;;;;;;;;;;;;;;;;;;;;
LA;1891;5;21;Tennis Hampton;Bienville ;32,3473;-93,0561;Blk;Male;;Murder      ;Uncertain;Turnip Hampton;;;;;;;;;;;;;;;;;;;;;;
LA;1891;9;8;Unnamed Negro;Bienville ;32,3473;-93,0561;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
LA;1892;3;26;Dennis Cobb;Bienville ;32,3473;-93,0561;Blk;Male;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;
LA;1892;5;28;— Walker;Bienville ;32,3473;-93,0561;Blk;Male;;Improper with white girl;;;;;;;;;;;;;;;;;;;;;;;;
LA;1894;6;10;Mark Jacobs;Bienville ;32,3473;-93,0561;Blk;Male;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;
LA;1906;2;24;Willis Page;Bienville ;32,3473;-93,0561;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
LA;1912;5;2;Ernest Allums;Bienville ;32,3473;-93,0561;Blk;Male;;Insulted white woman;;;;;;;;;;;;;;;;;;;;;;;;
NC;1892;5;1;Lyman Purdie;Bladen ;34,6146;-78,5637;Blk;Male;;Murder;;Tyman Purdie;;;;;;;;;;;;;;;;;;;;;;
GA;1915;7;14;Peter Jackson;Bleckley ;32,4344;-83,3279;Blk;Male;;Complicity in murder;;;;;;;;;;;;;;;;;;;;;;;;
GA;1915;7;14;Peter Jambo;Bleckley ;32,4344;-83,3279;Blk;Male;;Complicity in murder;;Peter Fambrough;;;;;;;;;;;;;;;;;;;;;;
GA;1919;8;5;Unnamed Negro;Bleckley ;32,4344;-83,3279;Blk;Male;;Boasting about race riot;;;;;;;;;;;;;;;;;;;;;;;;
GA;1923;8;17;Aaron Harris;Bleckley ;32,4344;-83,3279;Blk;Male;;Sexual assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
TN;1893;10;22;John Gamble;Bledsoe;35,5964;-85,2051;Blk;Male;;Rape & murder;;Pete Cooper;;;;;;;;;;;;;;;;;;;;;;
AL;1890;7;23;Tobe Williams;Blount ;33,9809;-86,5674;Blk;Male;;Criminal assault (rape);Uncertain;;;;;;;;;;;;;;;;;;;;;;;
MS;1884;5;22;John Henderson;Bolivar ;33,7971;-90,8806;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
MS;1886;10;23;James Haynes;Bolivar ;33,7971;-90,8806;Blk;Male;Blk;Murder;;James Hayner;;;;;;;;;;;;;;;;;;;;;;
MS;1892;2;24;John Robinson;Bolivar ;33,7971;-90,8806;Blk;Male;;Murder & robbery;;;;;;;;;;;;;;;;;;;;;;;;
MS;1901;7;20;Jesse P. Phillips;Bolivar ;33,7971;-90,8806;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1903;6;23;George Kincaid;Bolivar ;33,7971;-90,8806;Blk;Male;;Murderous assault;;;;;;;;;;;;;;;;;;;;;;;;
MS;1904;3;19;Fayette Sawyer;Bolivar ;33,7971;-90,8806;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1904;3;19;Burke Harris;Bolivar ;33,7971;-90,8806;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1905;1;2;Unnamed Negro;Bolivar ;33,7971;-90,8806;Blk;Male;;Attempted assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
MS;1905;12;10;James Green;Bolivar ;33,7971;-90,8806;Blk;Male;Blk;Criminal assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
MS;1913;7;14;Sam Townes;Bolivar ;33,7971;-90,8806;Blk;Male;;Murder  ;Uncertain;Samuel Towner;;;;;;;;;;;;;;;;;;;;;;
MS;1913;12;10;— Steppins;Bolivar ;33,7971;-90,8806;Blk;Male;;Wounding men;;;;;;;;;;;;;;;;;;;;;;;;
MS;1914;6;28;Jennie Collins;Bolivar ;33,7971;-90,8806;Blk;Fe;;Complicity in murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1930;4;23;David Harris;Bolivar ;33,7971;-90,8806;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AR;1923;1;16;E.C. Gregor;Boone;36,3086;-93,0915;Wht;Male;;Railroad striker;Uncertain;E. C. Bregor;;;;;;;;;;;;;;;;;;;;;;
KY;1884;5;4;Charles Dickerson;Boone;38,9699;-84,7278;Blk;Male;;Burglary;;;;;;;;;;;;;;;;;;;;;;;;
KY;1885;9;11;Sam Scales;Boone;38,9699;-84,7278;Wht;Male;;Rape;;Richard Scales;;;;;;;;;;;;;;;;;;;;;;
KY;1894;7;17;Louis Laferdetta;Boone;38,9699;-84,7278;Wht;Male;;Murder;;Louis Lafardette;;;;;;;;;;;;;;;;;;;;;;
LA;1883;5;13;D.C. Hutchins;Bossier ;32,6784;-93,6049;Wht;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1884;10;21;Charles McLean;Bossier ;32,6784;-93,6049;Wht;Male;;Arson;;Charles McLane;;;;;;;;;;;;;;;;;;;;;;
LA;1889;2;8;Haywood Handy;Bossier ;32,6784;-93,6049;Blk;Male;;Murderous assault;;;;;;;;;;;;;;;;;;;;;;;;
LA;1889;12;31;Henry Holmes;Bossier ;32,6784;-93,6049;Blk;Male;;Murderous assault;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
LA;1891;10;29;Unnamed Negro;Bossier ;32,6784;-93,6049;Blk;Male;Blk;Outrageous act;;;;;;;;;;;;;;;;;;;;;;;;
LA;1892;11;29;— Carmichael;Bossier ;32,6784;-93,6049;Wht;Male;;Complicity in murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1892;11;29;Richard Magee;Bossier ;32,6784;-93,6049;Wht;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1892;1;9;Nathan Andrews;Bossier ;32,6784;-93,6049;Blk;Male;Blk;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1893;9;29;Henry Coleman;Bossier ;32,6784;-93,6049;Blk;Male;;Attempted assassination;;;;;;;;;;;;;;;;;;;;;;;;
LA;1893;10;19;Unnamed Negro;Bossier ;32,6784;-93,6049;Blk;Male;Blk;Stealing;;;;;;;;;;;;;;;;;;;;;;;;
LA;1893;10;19;Unnamed Negro;Bossier ;32,6784;-93,6049;Blk;Male;Blk;Stealing;;;;;;;;;;;;;;;;;;;;;;;;
LA;1895;9;18;Unnamed Negro;Bossier ;32,6784;-93,6049;Blk;Male;;Criminal assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
LA;1896;5;17;Unnamed Negro;Bossier ;32,6784;-93,6049;Blk;Male;;Insulted white woman;;;;;;;;;;;;;;;;;;;;;;;;
LA;1896;10;1;Lewis Hamilton;Bossier ;32,6784;-93,6049;Blk;Male;;Arson;;;;;;;;;;;;;;;;;;;;;;;;
LA;1898;12;5;Bedney Hearn;Bossier ;32,6784;-93,6049;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1898;12;5;John Richardson;Bossier ;32,6784;-93,6049;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1900;4;21;John Humely;Bossier ;32,6784;-93,6049;Blk;Male;;Plot to kill;;;;;;;;;;;;;;;;;;;;;;;;
LA;1900;4;21;Edward Amos;Bossier ;32,6784;-93,6049;Blk;Male;;Plot to kill;;;;;;;;;;;;;;;;;;;;;;;;
LA;1901;5;1;Grant Johnson;Bossier ;32,6784;-93,6049;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1901;6;19;Frank Smith  ;Bossier ;32,6784;-93,6049;Blk;Male;;Complicity in murder;;"""Prophet"" Smith";;;;;;;;;;;;;;;;;;;;;;
LA;1901;6;19;F. D. McLand;Bossier ;32,6784;-93,6049;Blk;Male;;Complicity in murder   ;;F. C. Morland;;;;;;;;;;;;;;;;;;;;;;
LA;1901;11;24;Frank Thomas;Bossier ;32,6784;-93,6049;Blk;Male;Blk;Murder;;Frank Thompson;;;;;;;;;;;;;;;;;;;;;;
LA;1903;2;24;Jim Brown;Bossier ;32,6784;-93,6049;Blk;Male;;Attempted murder;;Frank Brown;;;;;;;;;;;;;;;;;;;;;;
LA;1903;3;27;Frank Robertson;Bossier ;32,6784;-93,6049;Blk;Male;;Arson;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
LA;1903;10;18;George Kennedy;Bossier ;32,6784;-93,6049;Blk;Male;;Threats to kill;;George Kenny;;;;;;;;;;;;;;;;;;;;;;
LA;1903;11;2;Joseph Craddock;Bossier ;32,6784;-93,6049;Blk;Male;Blk;Murder;;Joseph Craddvels;;;;;;;;;;;;;;;;;;;;;;
LA;1907;5;3;Silas Faly;Bossier ;32,6784;-93,6049;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
LA;1912;11;28;Mood Burks;Bossier ;32,6784;-93,6049;Blk;Male;;Murderous assault;;Wood Burke;;;;;;;;;;;;;;;;;;;;;;
LA;1912;11;28;Jim Hurd;Bossier ;32,6784;-93,6049;Blk;Male;;Murderous assault;;James Heard;;;;;;;;;;;;;;;;;;;;;;
LA;1912;11;28;Silas Jimmerson;Bossier ;32,6784;-93,6049;Blk;Male;;Murderous assault;;;;;;;;;;;;;;;;;;;;;;;;
LA;1918;1;26;James Nelson;Bossier ;32,6784;-93,6049;Blk;Male;;Living with white woman;;Hudson;;;;;;;;;;;;;;;;;;;;;;
LA;1919;2;14;Will Faulkner;Bossier ;32,6784;-93,6049;Blk;Male;;Murder;;Wm. Fortner;;;;;;;;;;;;;;;;;;;;;;
LA;1922;7;6;Joe Pemberton;Bossier ;32,6784;-93,6049;Blk;Male;;Shooting women;;;;;;;;;;;;;;;;;;;;;;;;
LA;1922;8;30;Thomas Rivers;Bossier ;32,6784;-93,6049;Blk;Male;;Attempted attack (rape);;;;;;;;;;;;;;;;;;;;;;;;
LA;1925;2;26;Joseph Airy;Bossier ;32,6784;-93,6049;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
KY;1889;7;26;James Kelly;Bourbon;38,2067;-84,2171;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
KY;1901;2;11;George Carter;Bourbon;38,2067;-84,2171;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
KY;1882;6;3;George Ellis;Boyd;38,3596;-82,6877;Wht;Male;;Rape & murder;;;;;;;;;;;;;;;;;;;;;;;;
FL;1894;9;12;James Smith;Bradford ;29,95;-82,1688;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
FL;1897;11;25;Hicks Price;Bradford ;29,95;-82,1688;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
FL;1903;10;9;Samuel Williams;Bradford ;29,95;-82,1688;Wht;Male;;Unknown;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
FL;1903;7;17;John Adams;Bradford ;29,95;-82,1688;Blk;Male;Blk;Rape;;;;;;;;;;;;;;;;;;;;;;;;
FL;1921;5;9;Sam Ballinger;Bradford ;29,95;-82,1688;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AR;1887;1;20;— Hamilton;Bradley;33,4664;-92,1624;Wht;Male;;Murder;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
AR;1887;1;20;— Midburry;Bradley;33,4664;-92,1624;Wht;Male;;Murder;Uncertain;— Lundberry;— Tudberry;;;;;;;;;;;;;;;;;;;;;
AR;1887;6;30;Henry Hamilton;Bradley;33,4664;-92,1624;Wht;Male;;Murder;;Henry Hamelton;;;;;;;;;;;;;;;;;;;;;;
AR;1890;8;12;Wm. Beaver;Bradley;33,4664;-92,1624;Blk;Male;;Criminal assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
AR;1896;4;18;Jefferson Gardner;Bradley;33,4664;-92,1624;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
AR;1903;4;6;John Turner;Bradley;33,4664;-92,1624;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
TN;1889;12;11;Wm. Carden;Bradley;35,1541;-84,8596;Wht;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
KY;1884;4;9;Henry Kilburn;Breathitt;37,5216;-83,3241;Wht;Male;;Murder;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
KY;1884;4;9;Wm. Strong;Breathitt;37,5216;-83,3241;Wht;Male;;Murder;Uncertain;— String;;;;;;;;;;;;;;;;;;;;;;
KY;1929;12;25;Chester Fugate;Breathitt;37,5216;-83,3241;Wht;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
KY;1890;6;24;Henry Watson;Breckinridge;37,7732;-86,4293;Blk;Male;;Rape;;Henry Watts;;;;;;;;;;;;;;;;;;;;;;
FL;1896;9;15;Charles Harris;Brevard ;28,2936;-80,7323;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
FL;1926;7;11;James Clark;Brevard ;28,2936;-80,7323;Blk;Male;;Unknown;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
GA;1894;12;22;Samuel Taylor;Brooks ;30,842;-83,5802;Blk;Male;;Aided murderer;;;;;;;;;;;;;;;;;;;;;;;;
GA;1894;12;22;Eli Frazer;Brooks ;30,842;-83,5802;Blk;Male;;Aided murderer;;Charles Frazier;;;;;;;;;;;;;;;;;;;;;;
GA;1894;12;22;Samuel Pike;Brooks ;30,842;-83,5802;Blk;Male;;Aided murderer;;;;;;;;;;;;;;;;;;;;;;;;
GA;1894;12;22;Henry Sherod;Brooks ;30,842;-83,5802;Blk;Male;;Aided murderer  ;Uncertain;Harry Sherard;;;;;;;;;;;;;;;;;;;;;;
GA;1901;1;2;Ed Dodson;Brooks ;30,842;-83,5802;Blk;Male;Blk;Assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
GA;1913;3;2;George McDonald;Brooks ;30,842;-83,5802;Blk;Male;;Shot at man;;;;;;;;;;;;;;;;;;;;;;;;
GA;1917;11;9;Jesse Stater;Brooks ;30,842;-83,5802;Blk;Male;;Insolent letter to woman;;Jesse Staten;;;;;;;;;;;;;;;;;;;;;;
GA;1918;5;17;Eugene Rice;Brooks ;30,842;-83,5802;Blk;Male;;Complicity in murder;;James Isom;;;;;;;;;;;;;;;;;;;;;;
GA;1918;5;18;Hayes Turner;Brooks ;30,842;-83,5802;Blk;Male;;Complicity in murder;;;;;;;;;;;;;;;;;;;;;;;;
GA;1921;12;21;Lee Robinson,Jr.;Brooks ;30,842;-83,5802;Blk;Male;;Unknown;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
GA;1901;2;27;John Moody;Bryan ;32,0145;-81,4436;Blk;Male;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;
GA;1901;8;10;Joe Washington;Bryan ;32,0145;-81,4436;Blk;Male;;Criminal assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
GA;1902;7;28;John Wise;Bryan ;32,0145;-81,4436;Blk;Male;;Assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
KY;1889;6;26;Harry Ardell;Bullitt;37,9701;-85,6959;Wht;Male;;Murder;;Charles Ardell;Harry Forest;;;;;;;;;;;;;;;;;;;;;
GA;1886;7;15;Jake Braswell;Bulloch ;32,3968;-81,7432;Blk;Male;Blk;Rape;;Jake Brasswell;;;;;;;;;;;;;;;;;;;;;;
GA;1901;4;11;Kennedy Gordon;Bulloch ;32,3968;-81,7432;Blk;Male;;Attempted rape;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
GA;1904;8;16;Paul Reid;Bulloch ;32,3968;-81,7432;Blk;Male;;Murder;;Paul Reed;;;;;;;;;;;;;;;;;;;;;;
GA;1904;8;16;Wm. Cato;Bulloch ;32,3968;-81,7432;Blk;Male;;Murder;; ;;;;;;;;;;;;;;;;;;;;;;
GA;1904;8;27;Sebastine McBride;Bulloch ;32,3968;-81,7432;Blk;Male;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;
GA;1908;2;26;Sam Johnson;Bulloch ;32,3968;-81,7432;Blk;Male;;Conspiracy to kill;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
GA;1911;4;21;Henry Jackson;Bulloch ;32,3968;-81,7432;Blk;Male;;Threats to kill;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
AL;1895;10;8;Toby McGrady;Bullock ;32,1005;-85,7157;Blk;Male;;Rape;;Tobe McGrady;;;;;;;;;;;;;;;;;;;;;;
AL;1907;1;4;Will Scott;Bullock ;32,1005;-85,7157;Blk;Male;;Entered girl's room;;;;;;;;;;;;;;;;;;;;;;;;
NC;1891;9;25;Hezekiah Rankin;Buncombe;35,6112;-82,5301;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
NC;1888;7;15;John Humprheys;Buncombe ;35,6112;-82,5301;Blk;Male;;Rape  ;;;;;;;;;;;;;;;;;;;;;;;;
GA;1886;9;16;Daniel Odwell;Burke ;33,0611;-82,0007;Blk;Male;;Rape;;Henry Barnes;S. Wilkinson;;;;;;;;;;;;;;;;;;;;;
GA;1890;10;23;General Thomas;Burke ;33,0611;-82,0007;Blk;Male;;Murder;;John Williams;;;;;;;;;;;;;;;;;;;;;;
NC;1889;9;11;Franklin Stack;Burke ;35,7496;-81,7048;Wht;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
NC;1889;9;11;David Boone;Burke ;35,7496;-81,7048;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AL;1891;9;25;Unnamed Negro;Butler ;31,7524;-86,6803;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AL;1891;9;25;Unnamed Negro;Butler ;31,7524;-86,6803;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AL;1892;12;29;James Hip;Butler ;31,7524;-86,6803;Unk;Male;;Murder;;John Hopp;;;;;;;;;;;;;;;;;;;;;;
AL;1892;12;29;Charles Kelly;Butler ;31,7524;-86,6803;Unk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AL;1894;1;8;Samuel Smith;Butler ;31,7524;-86,6803;Blk;Male;;Attempted murder;;;;;;;;;;;;;;;;;;;;;;;;
AL;1895;4;21;Mary Deane;Butler ;31,7524;-86,6803;Blk;Fe;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AL;1895;4;21;Martha Greene;Butler ;31,7524;-86,6803;Blk;Fe;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AL;1895;4;21;Alice Green;Butler ;31,7524;-86,6803;Blk;Fe;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AL;1895;4;21;Zeb Colley;Butler ;31,7524;-86,6803;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AL;1895;4;21;John Rateler;Butler ;31,7524;-86,6803;Blk;Male;;Murder;;John Rattler;;;;;;;;;;;;;;;;;;;;;;
AL;1899;7;30;Solomon Jones;Butler ;31,7524;-86,6803;Blk;Male;;Attm. Assault on woman;;Sol Lewis;;;;;;;;;;;;;;;;;;;;;;
AL;1901;5;29;Frank Reeves;Butler ;31,7524;-86,6803;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
AL;1915;1;5;Dock Hartley;Butler ;31,7524;-86,6803;Blk;Male;;Burglary;;Dock Harley;;;;;;;;;;;;;;;;;;;;;;
AL;1920;10;14;Select Reeves;Butler ;31,7524;-86,6803;Blk;Male;;Murderous assault;;Select Reid;;;;;;;;;;;;;;;;;;;;;;
GA;1899;11;20;Unnamed Negro;Butts ;33,2879;-83,9572;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
NC;1898;5;29;Thomas Johnson;Cabarrus ;35,3868;-80,5519;Blk;Male;;Rape & murder;;;;;;;;;;;;;;;;;;;;;;;;
NC;1898;5;29;Joseph Kiser;Cabarrus ;35,3868;-80,5519;Blk;Male;;Rape & murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1887;11;7;Unnamed Negro;Caddo;32,5806;-93,8823;Blk;Male;;Miscegenation;;Aaron Jones;;;;;;;;;;;;;;;;;;;;;;
LA;1890;6;26;John Coleman;Caddo ;32,5806;-93,8823;Blk;Male;Blk;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1901;3;6;Wm. Davis;Caddo ;32,5806;-93,8823;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
LA;1901;5;3;Felton Brigman;Caddo ;32,5806;-93,8823;Blk;Male;Blk;Criminal assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
LA;1903;7;26;Jennie Steer;Caddo ;32,5806;-93,8823;Blk;Fe;;Murder;;Jennis Sturs;;;;;;;;;;;;;;;;;;;;;;
LA;1903;11;30;Philip Davis;Caddo ;32,5806;-93,8823;Blk;Male;Blk;Murderous assault;;;;;;;;;;;;;;;;;;;;;;;;
LA;1903;11;30;Walter Carter;Caddo ;32,5806;-93,8823;Blk;Male;Blk;Murderous assault;;;;;;;;;;;;;;;;;;;;;;;;
LA;1903;11;30;Clinton Thomas;Caddo ;32,5806;-93,8823;Blk;Male;Blk;Murderous assault;;;;;;;;;;;;;;;;;;;;;;;;
LA;1906;5;22;Thomas Jackson;Caddo ;32,5806;-93,8823;Blk;Male;;Robbery;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
LA;1908;7;26;Andrew Harris;Caddo ;32,5806;-93,8823;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
LA;1909;11;27;Simmie Thomas;Caddo ;32,5806;-93,8823;Blk;Male;;Attempted rape;;Simmie Rachel;Henry Rachel;;;;;;;;;;;;;;;;;;;;;
LA;1912;4;9;Thomas Miles;Caddo ;32,5806;-93,8823;Blk;Male;;Insulted white woman;;;;;;;;;;;;;;;;;;;;;;;;
LA;1913;2;14;Charles Tyson;Caddo ;32,5806;-93,8823;Blk;Male;Blk;Unknown    ;Uncertain;Charles Ryson;;;;;;;;;;;;;;;;;;;;;;
LA;1913;12;16;Ernest Williams;Caddo ;32,5806;-93,8823;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1913;12;16;Frank Williams;Caddo ;32,5806;-93,8823;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1914;5;12;Earl Hamilton;Caddo ;32,5806;-93,8823;Blk;Male;;Assault (rape)   ;;Edward Hamilton;;;;;;;;;;;;;;;;;;;;;;
LA;1914;12;2;Jobie Lewis;Caddo ;32,5806;-93,8823;Blk;Male;;Murder & arson;;Tobe Lewis;;;;;;;;;;;;;;;;;;;;;;
LA;1914;12;2;Elijah Durden;Caddo ;32,5806;-93,8823;Blk;Male;;Murder & arson;;Monroe Durden;;;;;;;;;;;;;;;;;;;;;;
LA;1914;12;11;Charles Washington;Caddo ;32,5806;-93,8823;Blk;Male;;Murder & robbery;;;;;;;;;;;;;;;;;;;;;;;;
LA;1914;12;11;Beard Henderson;Caddo ;32,5806;-93,8823;Blk;Male;;Murder & robbery;;;;;;;;;;;;;;;;;;;;;;;;
LA;1914;12;12;Watkins Lewis;Caddo ;32,5806;-93,8823;Blk;Male;;Murder & robbery;;;;;;;;;;;;;;;;;;;;;;;;
LA;1916;8;26;Jesse Hammett;Caddo ;32,5806;-93,8823;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
LA;1923;1;3;Leslie Leggett;Caddo ;32,5806;-93,8823;Blk;Male;;Intimate with white woman;;;;;;;;;;;;;;;;;;;;;;;;
LA;1901;12;8;Sol Paydras;Calcasiau ;30,2293;-93,358;Blk;Male;;Assault;;Sam Paydras;;;;;;;;;;;;;;;;;;;;;;
LA;1883;10;12;Louis Woods;Calcasieu ;30,2293;-93,358;Blk;Male;;Rape;;Lewis Woods;;;;;;;;;;;;;;;;;;;;;;
LA;1901;2;21;Thomas Vital;Calcasieu ;30,2293;-93,358;Blk;Male;;Criminal assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
LA;1901;2;21;Samuel Thibodeaux;Calcasieu ;30,2293;-93,358;Blk;Male;;Defending rapist;;;;;;;;;;;;;;;;;;;;;;;;
LA;1902;10;13;Unnamed Negro;Calcasieu ;30,2293;-93,358;Blk;Male;;Attempted murder;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
LA;1927;4;16;Willie Autrey;Calcasieu ;30,2293;-93,358;Blk;Male;;Peeping Tom;;Willie Austrey;;;;;;;;;;;;;;;;;;;;;;
KY;1890;10;1;Ernest Humphreys;Caldwell;37,1453;-87,8679;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
KY;1895;7;8;Hewlett Howton;Caldwell;37,1453;-87,8679;Unk;Male;;Arson;;;;;;;;;;;;;;;;;;;;;;;;
KY;1896;9;10;Thomas White;Caldwell;37,1453;-87,8679;Blk;Male;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;
KY;1915;6;4;Arthur Bell;Caldwell;37,1453;-87,8679;Blk;Male;;Burglary;;;;;;;;;;;;;;;;;;;;;;;;
LA;1889;5;18;Unnamed Negro;Caldwell ;32,0924;-92,1166;Blk;Male;;Burglary;;;;;;;;;;;;;;;;;;;;;;;;
LA;1891;10;19;John Rush;Caldwell ;32,0924;-92,1166;Wht;Male;;Murder;;John Russ;;;;;;;;;;;;;;;;;;;;;;
LA;1893;12;27;Tillman Green;Caldwell ;32,0924;-92,1166;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
LA;1919;1;29;Sampson Smith;Caldwell ;32,0924;-92,1166;Blk;Male;;Murder;;Thompson Smith;;;;;;;;;;;;;;;;;;;;;;
LA;1921;9;14;Gilmon Holmes;Caldwell ;32,0924;-92,1166;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
